No,Status BPHTB,Subholding,Region,Eks PTPN,No Sertifikat,No Identifikasi Aset (SAP Legal),Nama Sertifikat,Jenis Hak,Nama Unit,Desa,Kecamatan,Kabupaten,Provinsi,Pulau,Komoditas,Luas (Ha),Luas (Ha) sebelum,Areal Planted (Ha),Areal Lain-lain (Ha),"Areal Lahan Kosong, Cadangan (Ha)","Areal Jalan, Jembatan (Ha)","Bangunan, Emplasment, Fasum, Fasos, dll (Ha)","Kanal/Parit, Sungai, Jurang, Areal Rawa (Ha)",Konservasi/Kawasan Hutan (Ha) ,Areal Kerjasama (Ha),Areal Okupasi (Ha),Okupasi Berat (Ha),Okupasi Sedang (Ha),Okupasi Ringan (Ha),Jumlah Bidang,Status Alas Hak,Tanggal Terbit Sertifikat Hak Atas Tanah,Tanggal Berakhir Sertifikat Hak Atas Tan,Nilai Buku (Rp),NJOP (Rp),Fair Value,NOP,Kode,Date Today,Masa Berlaku Sertifikat,Masa Berlaku Sertifikat yang Masih Berlaku,Urutan Alas Hak,Link Polygon,Status Penyelesaian BPHTB,Tahun Berakhir
1620,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,232/Banyuwangi,N0080543,232/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,90","2,90",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1621,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,233/Banyuwangi,N0080544,233/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,48","1,48",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1622,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,234/Banyuwangi,N0080545,234/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,15","0,15",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1623,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,235/Banyuwangi,N0080546,235/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,55","1,55",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1624,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,236/Banyuwangi,N0080547,236/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"9,20","9,20",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1625,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,237/Banyuwangi,N0080548,237/Banyuwangi/BANYUWANGI,HGU,CIKASUNGKA,BANYUWANGI,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"8,39","8,39",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1626,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,164/Batujajar,N0080549,164/Batujajar/BATUJAJAR,HGU,CIKASUNGKA,BATUJAJAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"36,42","36,42",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1627,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,165/Batujajar,N0080550,165/Batujajar/BATUJAJAR,HGU,CIKASUNGKA,BATUJAJAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"11,73","11,73",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1628,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,195/Bojong,N0080551,195/Bojong/BOJONG,HGU,CIKASUNGKA,BOJONG,KEMANG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,02","0,02",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1629,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,218/Bunar,N0080552,218/Bunar/BUNAR,HGU,CIKASUNGKA,BUNAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"21,09","21,09",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1630,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,183/Candali,N0080553,183/Candali/CANDALI,HGU,CIKASUNGKA,CANDALI,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"12,13","12,13",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1631,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,184/Candali,N0080554,184/Candali/CANDALI,HGU,CIKASUNGKA,CANDALI,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"103,08","103,08",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1632,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,185/Candali,N0080555,185/Candali/CANDALI,HGU,CIKASUNGKA,CANDALI,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"4,93","4,93",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1633,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,198/Cigudeg,N0080556,198/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"276,43","276,43",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1634,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,199/Cigudeg,N0080557,199/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"8,68","8,68",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1635,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,200/Cigudeg,N0080558,200/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"19,17","19,17",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1636,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,201/Cigudeg,N0080559,201/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"10,22","10,22",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1637,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,202/Cigudeg,N0080560,202/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"9,40","9,40",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1638,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,203/Cigudeg,N0080561,203/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,92","0,92",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1639,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,204/Cigudeg,N0080562,204/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"6,97","6,97",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1640,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,205/Cigudeg,N0080563,205/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"7,95","7,95",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1641,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,206/Cigudeg,N0080564,206/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"3,13","3,13",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1642,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,207/Cigudeg,N0080565,207/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,25","2,25",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1643,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,208/Cigudeg,N0080566,208/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,87","0,87",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1644,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,209/Cigudeg,N0080567,209/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"3,61","3,61",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1645,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,210/Cigudeg,N0080568,210/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,65","0,65",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1646,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,211/Cigudeg,N0080569,211/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"3,40","3,40",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1647,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,212/Cigudeg,N0080570,212/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"10,43","10,43",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1648,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,213/Cigudeg,N0080571,213/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,35","2,35",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1649,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,214/Cigudeg,N0080572,214/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"3,34","3,34",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1650,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,215/Cigudeg,N0080573,215/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"118,99","118,99",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1651,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,216/Cigudeg,N0080574,216/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"14,36","14,36",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1652,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,217/Cigudeg,N0080575,217/Cigudeg/CIGUDEG,HGU,CIKASUNGKA,CIGUDEG,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,40","1,40",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1653,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,249/Cimulang,N0080576,249/Cimulang/CIMULANG,HGU,CIKASUNGKA,CIMULANG,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"901,53","901,53",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1654,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,250/Cimulang,N0080577,250/Cimulang/CIMULANG,HGU,CIKASUNGKA,CIMULANG,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,33","2,33",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1655,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,251/Cimulang,N0080578,251/Cimulang/CIMULANG,HGU,CIKASUNGKA,CIMULANG,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,91","0,91",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1656,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,252/Cimulang,N0080579,252/Cimulang/CIMULANG,HGU,CIKASUNGKA,CIMULANG,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,41","0,41",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1657,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,253/Cimulang,N0080580,253/Cimulang/CIMULANG,HGU,CIKASUNGKA,CIMULANG,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,87","0,87",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1658,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,224/Cintamanik,N0080581,224/Cintamanik/CINTAMANIK,HGU,CIKASUNGKA,CINTAMANIK,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"120,94","120,94",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1659,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,335/Curug,N0080582,335/Curug/CURUG,HGU,CIKASUNGKA,CURUG,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"462,45","462,45",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1660,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,336/Curug,N0080583,336/Curug/CURUG,HGU,CIKASUNGKA,CURUG,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"49,94","49,94",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1661,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,337/Curug,N0080584,337/Curug/CURUG,HGU,CIKASUNGKA,CURUG,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"46,21","46,21",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1662,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,338/Curug,N0080585,338/Curug/CURUG,HGU,CIKASUNGKA,CURUG,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"58,35","58,35",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1663,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,331/Jugalajaya,N0080586,331/Jugalajaya/JUGALAJAYA,HGU,CIKASUNGKA,JUGALAJAYA,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"163,24","163,24",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1664,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,332/Jugalajaya,N0080587,332/Jugalajaya/JUGALAJAYA,HGU,CIKASUNGKA,JUGALAJAYA,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"5,18","5,18",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1665,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,333/Jugalajaya,N0080588,333/Jugalajaya/JUGALAJAYA,HGU,CIKASUNGKA,JUGALAJAYA,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"53,25","53,25",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1666,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,334/Jugalajaya,N0080589,334/Jugalajaya/JUGALAJAYA,HGU,CIKASUNGKA,JUGALAJAYA,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,23","2,23",,,,,,,,,,,,,1,HGU,22/10/2008,21/10/2043,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2043
1667,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,246/Kiarapandak,N0080590,246/Kiarapandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"70,66","70,66",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1668,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,247/Kiarapandak,N0080591,247/Kiarapandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"19,04","19,04",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1669,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,248/Kiarapandak,N0080592,248/Kiarapandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"2,77","2,77",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1670,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,350/Kiara Pandak,N0080593,350/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,79","0,79",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1671,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,351/Kiara Pandak,N0080594,351/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,40","0,40",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1672,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,352/Kiara Pandak,N0080595,352/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,07","1,07",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1673,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,353/Kiara Pandak,N0080596,353/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,17","0,17",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1674,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,354/Kiara Pandak,N0080597,354/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,88","1,88",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1675,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,355/Kiara Pandak,N0080598,355/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,30","0,30",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1676,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,356/Kiara Pandak,N0080599,356/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,02","1,02",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1677,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,359/Kiara Pandak,N0080602,359/Kiara Pandak/KIARAPANDAK,HGU,CIKASUNGKA,KIARAPANDAK,SUKAJAYA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"8,58","8,58",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1678,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,225/Mekarjaya,N0080603,225/Mekarjaya/MEKARJAYA,HGU,CIKASUNGKA,MEKARJAYA,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"177,37","177,37",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1679,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,226/Pangradin,N0080604,226/Pangradin/PANGRADIN,HGU,CIKASUNGKA,PANGRADIN,JASINGA,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"42,39","42,39",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1680,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,192/Pasir Gaok,N0080605,192/Pasir Gaok/PASIRGAOK,HGU,CIKASUNGKA,PASIRGAOK,RANCABUNGUR,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"7,70","7,70",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1681,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,161/Rengasjajar,N0080606,161/Rengasjajar/RENGASJAJAR,HGU,CIKASUNGKA,RENGASJAJAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"125,36","125,36",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1682,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,162/Rengasjajar,N0080607,162/Rengasjajar/RENGASJAJAR,HGU,CIKASUNGKA,RENGASJAJAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"0,15","0,15",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
1683,BPHTB,PTPN I,REGIONAL 2,PTPN VIII,163/Rengasjajar,N0080608,163/Rengasjajar/RENGASJAJAR,HGU,CIKASUNGKA,RENGASJAJAR,CIGUDEG,BOGOR,JAWA BARAT,JAWA,KELAPA SAWIT,"1,52","1,52",,,,,,,,,,,,,1,HGU,24/04/2024,24/04/2059,,,,,8,17/09/2026,BERLAKU,>5 TAHUN,1,,TUNTAS,2059
